"scenario","true_link_function","fitted_link_function","interaction_p","interaction_coef","dharma_uniformity_p","dharma_dispersion_p","dharma_quantile_fitted_p","dharma_quantile_predictor_p","dharma_categorical_design_p","dharma_valid_tests","dharma_tests_used","pregibon_link_test_p","dharma_wrong_uniformity_p","dharma_wrong_dispersion_p","dharma_wrong_quantile_fitted_p","dharma_wrong_quantile_predictor_p","dharma_wrong_categorical_design_p","dharma_wrong_valid_tests","dharma_wrong_tests_used","dharma_correct_uniformity_p","dharma_correct_dispersion_p","dharma_correct_quantile_fitted_p","dharma_correct_quantile_predictor_p","dharma_correct_categorical_design_p","dharma_correct_valid_tests","dharma_correct_tests_used","pregibon_wrong_p","pregibon_correct_p","aic_true_link_interaction","aic_fitted_link_interaction","aic_favors_true_link","aic_favors_fitted_link","aic_fitted_minus_true","target_fit_converged","target_fit_gradient_max","target_fit_hessian_min_eigen"
"Count errors","log","identity",0.32374276610186,-0.251555964969327,0.259729824613271,0.032,0.00397585760876773,1.90324502111761e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.74512650954672e-09,0.259729824613271,0.032,0.00397585760876773,1.90324502111761e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.712418686611884,0.832,0.907829701669989,0.751779823747531,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.74512650954672e-09,0.126986894843857,750.274085893355,789.5668096393,TRUE,FALSE,39.2927237459453,NA,NA,NA
"Count errors","log","identity",0.00011858207614757,-0.939771663434352,0.655825740530836,0.424,0.256775693804676,0.0096073844577314,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.0325594245258e-05,0.655825740530836,0.424,0.256775693804676,0.0096073844577314,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.831491056327169,0.896,0.176520929544613,0.834518416571616,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.0325594245258e-05,0.659304922055555,736.762205325541,754.720710575021,TRUE,FALSE,17.9585052494797,NA,NA,NA
"Count errors","log","identity",0.00116179459916223,-0.765616937942716,0.998929310152265,0.68,0.114869971064272,0.00728788707015154,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",9.33307230726344e-05,0.998929310152265,0.68,0.114869971064272,0.00728788707015154,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.9218296499203,0.096,0.924342086501008,0.924645336464422,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",9.33307230726344e-05,0.739291681756781,719.405332042797,735.982198311008,TRUE,FALSE,16.5768662682109,NA,NA,NA
"Count errors","log","identity",0.000125686324978583,-0.924256940762684,0.369824580366007,0.04,0.000177979288850938,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.40042474238781e-07,0.369824580366007,0.04,0.000177979288850938,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.421104606570895,0.888,0.811947302115886,0.791780534126043,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.40042474238781e-07,0.331255063849334,759.062732585939,796.744731063296,TRUE,FALSE,37.6819984773565,NA,NA,NA
"Count errors","log","identity",0.0286888409606162,-0.545893023610022,0.367351843905534,0.768,0.174607445095749,0.034750818941257,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00121069717332276,0.367351843905534,0.768,0.174607445095749,0.034750818941257,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.725008128773817,0.288,0.170049819908311,0.985988744869973,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00121069717332276,0.656240768346487,748.023805230972,759.60962358585,TRUE,FALSE,11.5858183548776,NA,NA,NA
"Count errors","log","identity",0.000434014415217304,-0.891989685089346,0.663536229186793,0.112,0.0161379919466057,8.96474747236198e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.21907643878084e-07,0.663536229186793,0.112,0.0161379919466057,8.96474747236198e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.857311820911753,0.96,0.922192719810572,0.669957657358646,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.21907643878084e-07,0.141047405569974,774.188918252443,804.55422467376,TRUE,FALSE,30.3653064213167,NA,NA,NA
"Count errors","log","identity",0.000770132860801843,-0.772003428414308,0.344683020870178,0.304,0.00499977941908041,0.0315241477021757,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.91421993578413e-05,0.344683020870178,0.304,0.00499977941908041,0.0315241477021757,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.840171602249159,0.728,0.709360923666577,0.713152525737494,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.91421993578413e-05,0.499443716127215,750.924547227982,769.46977667569,TRUE,FALSE,18.545229447708,NA,NA,NA
"Count errors","log","identity",2.61673261174658e-05,-0.907928780966976,0.487667988957184,0.472,0.21834712641587,0.000193845901961975,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000251730431159525,0.487667988957184,0.472,0.21834712641587,0.000193845901961975,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.969128022934803,0.024,0.978819327644858,0.627750836407589,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000251730431159525,0.620998802902678,716.498884769448,733.895146266639,TRUE,FALSE,17.3962614971906,NA,NA,NA
"Count errors","log","identity",6.71525630815473e-06,-1.03788630641372,0.411526267984856,0.568,0.211018380402919,0.0401120243666326,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000556459800841374,0.411526267984856,0.568,0.211018380402919,0.0401120243666326,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.832542256854724,0.992,0.986784384439505,0.98619168930939,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000556459800841374,0.229750923497633,740.255258952717,750.447817008352,TRUE,FALSE,10.1925580556353,NA,NA,NA
"Count errors","log","identity",0.000438178537166549,-0.851148358468487,0.201125282680792,0.304,0.0132120697047915,0.00369000722236207,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000104006059205402,0.201125282680792,0.304,0.0132120697047915,0.00369000722236207,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.668422861540998,0.816,0.864125129461089,0.831058724990078,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000104006059205402,0.376350415173648,743.551203878715,764.127790653961,TRUE,FALSE,20.5765867752464,NA,NA,NA
"Count errors","log","identity",5.92915178744218e-05,-0.951910473655273,0.467540841994026,0.056,0.562602324262177,0.00116073769710734,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.0012320215617e-05,0.467540841994026,0.056,0.562602324262177,0.00116073769710734,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.325126612847038,0.68,0.910709885163525,0.912280733626532,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.0012320215617e-05,0.681582894605486,739.331012708286,763.404530757753,TRUE,FALSE,24.0735180494665,NA,NA,NA
"Count errors","log","identity",0.00538394571604296,-0.660460149405909,0.561056284576109,0.024,0.00680464225873547,0.000161585039478718,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.0711960524255e-08,0.561056284576109,0.024,0.00680464225873547,0.000161585039478718,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.983718660096316,0.8,0.917190227109415,0.917178913621383,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.0711960524255e-08,0.249539911405427,732.486788175045,764.973247258775,TRUE,FALSE,32.4864590837306,NA,NA,NA
"Count errors","log","identity",1.95570651253523e-05,-0.999764759112471,0.0410040727454251,0.12,0.0122384172313345,1.40787003911624e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.73219137661118e-07,0.0410040727454251,0.12,0.0122384172313345,1.40787003911624e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.68873954883134,0.968,0.910820747860982,0.971495214989023,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.73219137661118e-07,0.386865330641776,725.238396366671,756.549070348063,TRUE,FALSE,31.3106739813927,NA,NA,NA
"Count errors","log","identity",0.00273502797148,-0.72263654004215,0.278035103746751,0.08,0.00561952736006499,0.000887301003695717,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.18051495114382e-06,0.278035103746751,0.08,0.00561952736006499,0.000887301003695717,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.709057579519827,0.632,0.908320151715923,0.791568682897304,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.18051495114382e-06,0.454514601569008,759.933065018584,784.658352288131,TRUE,FALSE,24.7252872695466,NA,NA,NA
"Count errors","log","identity",0.00593137661754959,-0.667793953208299,0.351371999665237,0.024,0.186822250167955,0.000466895276639678,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.59282165950675e-06,0.351371999665237,0.024,0.186822250167955,0.000466895276639678,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.852801551548263,0.808,0.992927047432558,0.993509872524403,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.59282165950675e-06,0.196005414494462,750.299013537205,778.496190688208,TRUE,FALSE,28.1971771510034,NA,NA,NA
"Count errors","log","identity",0.000231388740292838,-0.906195151589807,0.815906322664439,0.12,0.0326628636918618,0.00652371125236517,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.21216253063754e-05,0.815906322664439,0.12,0.0326628636918618,0.00652371125236517,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.956620490865988,0.568,0.811523137443782,0.808864759715461,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.21216253063754e-05,0.584646673266284,741.825536687568,761.50637534502,TRUE,FALSE,19.6808386574523,NA,NA,NA
"Count errors","log","identity",2.11218771681311e-05,-1.01739834377875,0.980982608212253,0.096,0.000449250827821657,1.06365401263409e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.62729464623042e-06,0.980982608212253,0.096,0.000449250827821657,1.06365401263409e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.887209245712951,0.984,0.911749066668518,0.957850677004344,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.62729464623042e-06,0.524403761510392,744.8812542805,772.119013197136,TRUE,FALSE,27.2377589166363,NA,NA,NA
"Count errors","log","identity",0.00543727803344215,-0.712013029060525,0.984007732328474,0.792,0.0581352375986445,0.102651822656663,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000515859078903934,0.984007732328474,0.792,0.0581352375986445,0.102651822656663,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.8720868250388,0.44,0.903880866597538,0.963800024469116,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000515859078903934,0.379517779205406,731.598337328026,744.704460902403,TRUE,FALSE,13.1061235743773,NA,NA,NA
"Count errors","log","identity",0.0103918170661496,-0.605789315343211,0.249431545396406,0,0.00198922464706053,0.00052621752676818,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.07074278931695e-08,0.249431545396406,0,0.00198922464706053,0.00052621752676818,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.53970621491346,0.264,0.270275963862373,0.421617395610235,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.07074278931695e-08,0.238343679052935,783.121152807381,816.85939536696,TRUE,FALSE,33.7382425595796,NA,NA,NA
"Count errors","log","identity",0.000453784531594578,-0.853761846954234,0.879696510584793,0.632,0.000485341992165766,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",6.74134360892354e-07,0.879696510584793,0.632,0.000485341992165766,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.551390342376082,0.168,0.51581846715478,0.229702578950236,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",6.74134360892354e-07,0.0301466765983159,728.240830614334,758.285263654682,TRUE,FALSE,30.0444330403485,NA,NA,NA
"Count errors","log","identity",0.000434817392818127,-0.903328767661202,0.578269994060209,0.128,0.178656870147042,0.000831974832568916,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.48256331324329e-05,0.578269994060209,0.128,0.178656870147042,0.000831974832568916,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.558032636574872,0.648,0.995190391012158,0.993111963197964,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.48256331324329e-05,0.14243799492748,767.599297823403,788.598693949293,TRUE,FALSE,20.9993961258904,NA,NA,NA
"Count errors","log","identity",0.284599566350988,-0.254826038137352,0.564510611971518,0.168,0.156423598145829,0.10358263202711,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00366048978684931,0.564510611971518,0.168,0.156423598145829,0.10358263202711,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.689197444314662,0.384,0.784657546326324,0.692202521252233,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00366048978684931,0.317741970100499,765.699583439775,773.107818742362,TRUE,FALSE,7.40823530258717,NA,NA,NA
"Count errors","log","identity",NA,NA,NA,NA,NA,NA,NA,0,"",NA,NA,NA,NA,NA,NA,0,"",0.843296959124575,1,0.988337489463458,0.981949326754693,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.650601455342695,731.983080241184,NA,NA,NA,NA,NA,NA,NA
"Count errors","log","identity",0.00328569636083323,-0.672197140443126,0.51401807191989,0.656,0.975788499257088,0.0615944354268342,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00324552084421376,0.51401807191989,0.656,0.975788499257088,0.0615944354268342,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.722117098278398,0.792,0.942662474538119,0.94231052028117,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00324552084421376,0.333549516169017,735.618620011603,745.485646701014,TRUE,FALSE,9.86702668941109,NA,NA,NA
"Count errors","log","identity",2.85839423969253e-05,-0.959471186525084,0.896003912629827,0.976,0.0184098051258939,0.000962093953001619,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.24279663432884e-05,0.896003912629827,0.976,0.0184098051258939,0.000962093953001619,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0846898546700435,0.192,0.53635878468032,0.0200450381482545,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.24279663432884e-05,0.430229180809235,730.856577335876,749.704596570193,TRUE,FALSE,18.848019234317,NA,NA,NA
"Count errors","log","identity",0.0066916623184103,-0.702821430781653,0.134046619205333,0.024,1.58892013478322e-05,2.50584002414733e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.23931509853778e-08,0.134046619205333,0.024,1.58892013478322e-05,2.50584002414733e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.983069170114802,0.56,0.0489910327763101,0.00299884634257433,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.23931509853778e-08,0.36622950820884,764.466254815117,795.65300560381,TRUE,FALSE,31.1867507886934,NA,NA,NA
"Count errors","log","identity",8.97833387332595e-09,-1.37003142905323,0.508437057137919,0.344,0.0111770706473578,0.00289810222590714,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000173459974274472,0.508437057137919,0.344,0.0111770706473578,0.00289810222590714,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.946433266259188,0.696,0.855155304044983,0.912144865140488,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000173459974274472,0.606616767106209,761.424406892613,777.679918053513,TRUE,FALSE,16.2555111609007,NA,NA,NA
"Count errors","log","identity",8.89735601499678e-08,-1.3064418744137,0.81328567111807,0.16,0.121229624690503,0.00038099849984668,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",6.00626486610219e-05,0.81328567111807,0.16,0.121229624690503,0.00038099849984668,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.5991311300063,0.608,0.514295296447413,0.00743056635388761,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",6.00626486610219e-05,0.77986330515668,786.015161627571,806.627418809661,TRUE,FALSE,20.6122571820902,NA,NA,NA
"Count errors","log","identity",1.14062133028893e-07,-1.31985614409304,0.711034925235617,0.664,0.338855029623101,0.0257456333343461,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",8.11518052071915e-05,0.711034925235617,0.664,0.338855029623101,0.0257456333343461,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.981955100255233,0.36,0.837415737702989,0.839418621080416,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",8.11518052071915e-05,0.707434692383623,721.419944444789,739.607150103112,TRUE,FALSE,18.1872056583226,NA,NA,NA
"Count errors","log","identity",0.00249431465328747,-0.780118819158594,0.301543655361528,0.8,0.175042261073685,0.0465372586932096,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000694262678564212,0.301543655361528,0.8,0.175042261073685,0.0465372586932096,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.964942294738011,0.536,0.788702138132749,0.79076995031033,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000694262678564212,0.457097364984651,724.720668136746,737.583520382538,TRUE,FALSE,12.8628522457922,NA,NA,NA
"Count errors","log","identity",2.15960588374655e-07,-1.16921174564455,0.802574049246777,0.16,0.695718899676088,0.385858940278883,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00113494230965902,0.802574049246777,0.16,0.695718899676088,0.385858940278883,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.356258293491036,0.232,0.400628138765113,0.305657503955458,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00113494230965902,0.106819470556011,769.180472438095,776.197429722284,TRUE,FALSE,7.01695728418974,NA,NA,NA
"Count errors","log","identity",0.0160671050836639,-0.572386403297379,0.765657452461951,0.52,3.15525281818774e-06,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",5.88666675280318e-08,0.765657452461951,0.52,3.15525281818774e-06,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.608888544554208,0.072,0.889903285361043,0.905287442107545,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",5.88666675280318e-08,0.403253054768731,709.605594719354,747.955372569171,TRUE,FALSE,38.3497778498172,NA,NA,NA
"Count errors","log","identity",5.40482592074888e-05,-0.924308581487243,0.8599051576608,0.52,0.117815334336968,0.0438918796215353,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00114213940583909,0.8599051576608,0.52,0.117815334336968,0.0438918796215353,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.933261549191939,0.264,0.241301245089262,0.541593943325052,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00114213940583909,0.0454104866195784,701.096653234885,710.86388515655,TRUE,FALSE,9.76723192166503,NA,NA,NA
"Count errors","log","identity",3.63385406360943e-05,-1.01690435773418,0.853247202508248,0.288,0.0737272171324565,0.000339590990612038,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.05314443172292e-05,0.853247202508248,0.288,0.0737272171324565,0.000339590990612038,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.76450115725767,0.584,0.912555134483082,0.907326794923681,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.05314443172292e-05,0.678444718734439,735.201087865129,761.629133193185,TRUE,FALSE,26.4280453280563,NA,NA,NA
